bodyId,out_degree,in_degree,total_output_weight,total_input_weight,predictedNt,type
517417,173,125,2457,1245,glutamate,Delta7
517418,127,106,1609,1403,acetylcholine,PFNd
517464,255,328,2919,2040,gaba,IB005
517512,462,339,1724,2693,dopamine,ExR2
517548,834,1055,3355,5718,serotonin,FB4Y
517602,131,77,1240,835,gaba,ER3p_a
517603,126,95,1399,1397,gaba,ER3d_d
517630,393,439,1497,1766,acetylcholine,CB3302
517726,191,329,3733,2925,glutamate,LCNOp
517737,337,354,1900,1508,acetylcholine,AVLP306
517747,88,161,231,520,glutamate,SA1_a
517763,336,375,1340,2917,octopamine,EL
517788,593,623,4990,2454,glutamate,AOTU046
518079,301,344,1489,1132,acetylcholine,CL062_a1
518176,245,432,1363,1584,acetylcholine,CL062_b3
518194,169,121,1425,1764,acetylcholine,PEN_b(PEN2)
518220,49,150,4252,2294,glutamate,LNOa
518363,311,387,1380,1849,glutamate,ICL013m_b
518375,152,305,1035,1957,acetylcholine,PFL2
518378,158,340,1276,2249,acetylcholine,PFL3
518519,154,99,651,702,acetylcholine,FC1B
518520,154,92,530,623,acetylcholine,FC1B
518521,146,119,502,460,acetylcholine,FC1D
518604,70,228,853,1495,unclear,FR1
518606,180,300,810,1623,acetylcholine,FC2A
518607,119,73,704,659,acetylcholine,PFNa
518608,118,69,590,433,acetylcholine,PFNa
518609,102,63,632,605,acetylcholine,PFNa
518644,159,310,722,953,glutamate,FB5T
518690,149,173,1044,931,gaba,ER1_b
518704,196,373,1009,2544,acetylcholine,hDeltaC
518706,119,219,190,840,acetylcholine,FS2
518715,373,338,1948,1025,glutamate,FB2F_b
518779,212,327,1334,2422,acetylcholine,hDeltaC
518830,211,296,1233,1892,acetylcholine,PFR_b
518831,171,351,1573,3242,acetylcholine,hDeltaH
518980,102,71,290,186,acetylcholine,vDeltaA_a
519140,301,391,2974,5048,acetylcholine,EPG
519144,264,338,2335,3775,acetylcholine,EPG
519284,262,338,2150,1155,glutamate,CRE006
519296,592,1265,3910,8349,acetylcholine,AVLP477
519328,291,379,2602,4346,acetylcholine,EPG
519329,96,95,1191,910,gaba,ER3a_d
519331,193,117,2081,1011,glutamate,Delta7
519332,168,122,2295,1122,glutamate,Delta7
519346,170,330,1668,2852,acetylcholine,PFL3
519347,225,208,4763,2630,gaba,ER4m
519348,172,204,1130,1049,acetylcholine,PFL1
519349,109,149,1180,1058,acetylcholine,PFL1
519350,115,162,1010,1044,acetylcholine,PFL1
519351,161,377,1345,2740,acetylcholine,PFL3
519354,218,136,581,456,acetylcholine,FC3_c
519358,194,311,838,1850,acetylcholine,FC2B
519359,237,214,826,744,acetylcholine,FC3_b
519365,1038,1313,6331,11245,gaba,VES092
519421,278,360,1561,1339,acetylcholine,CL062_a2
519508,459,312,3605,1863,glutamate,FB6I
519917,569,670,4404,4409,acetylcholine,AOTU100m
519941,294,372,2966,4853,acetylcholine,EPG
520210,145,232,1572,1469,acetylcholine,ExR8
520338,585,733,4020,6195,glutamate,FB4N
520435,822,914,6099,6769,gaba,FB5A
520437,98,154,321,478,acetylcholine,vDeltaI_b
520443,302,330,1402,891,acetylcholine,AVLP709m
520468,1117,882,9269,7170,serotonin,ExR3
520510,269,574,1084,2828,acetylcholine,CB1672
520573,176,350,1360,2691,acetylcholine,PFL2
520575,79,90,898,1115,acetylcholine,PEG
520579,133,162,1268,1015,acetylcholine,PFL1
520581,275,371,2482,4663,acetylcholine,EPG
520582,236,199,1093,650,glutamate,FB5W_a
520643,711,558,3648,2359,acetylcholine,DNp46
520721,597,759,3573,4737,acetylcholine,SMP471
520723,319,405,1067,1356,acetylcholine,SMP715m
520727,456,427,2947,1560,glutamate,FB4K
520811,191,325,1842,2621,acetylcholine,PFL3
520812,287,354,2403,3969,acetylcholine,EPG
520817,275,422,7166,9674,glutamate,ExR4
520818,272,373,2635,4448,acetylcholine,EPG
521014,222,419,1011,1424,acetylcholine,CL062_b1
521092,384,451,3370,3105,gaba,WED076
521126,625,935,5826,6367,gaba,CL248
521234,187,249,627,1071,gaba,SAD075
521274,167,104,923,465,acetylcholine,ANXXX380
521409,279,351,2156,3874,acetylcholine,EPG
521453,290,217,889,884,acetylcholine,pC1_6a
521527,400,586,4510,9614,glutamate,LAL073
521528,119,65,2007,1046,gaba,ER5
521534,103,59,1919,1197,gaba,ER5
521535,92,62,1912,1212,gaba,ER5
521584,1511,1318,5784,6555,dopamine,FB1H
521626,264,309,1097,1401,acetylcholine,CRE081
521634,105,86,1202,1127,acetylcholine,PFNd
521635,249,274,1274,1610,acetylcholine,PFR_b
521637,232,199,726,1356,serotonin,PFR_a
521644,165,352,1051,2404,acetylcholine,hDeltaC
521646,159,280,909,2309,acetylcholine,hDeltaI
521687,653,1121,4158,5794,acetylcholine,AVLP477
521766,222,263,733,778,glutamate,AVLP069_b
521812,258,345,2067,3551,acetylcholine,EPG
521813,281,390,2646,4518,acetylcholine,EPG
521814,171,159,2418,2552,acetylcholine,PEN_a(PEN1)
521975,393,423,2123,1689,glutamate,FB5Q
522444,495,2446,3467,10957,glutamate,MBON02
522465,1635,1356,9274,8585,gaba,SMP593
522715,498,640,3597,4660,gaba,CRE012
522745,173,180,2277,1760,gaba,ER2_c
522749,638,2378,3432,10516,glutamate,MBON02
522759,122,94,1342,1311,gaba,ER3d_d
522790,443,348,1831,1687,glutamate,FB2B_b
522806,143,108,1559,1459,gaba,ER3d_c
522838,313,302,1800,1719,acetylcholine,ATL028
522853,160,350,1315,2831,acetylcholine,PFL2
522855,124,193,306,541,acetylcholine,FS1A_b
522972,412,283,4682,1685,acetylcholine,ExR7
522973,85,95,1062,1197,acetylcholine,PEG
522974,133,233,1513,1327,acetylcholine,ExR8
522987,410,438,2515,3095,acetylcholine,SMP492
522991,376,251,4367,1593,acetylcholine,ExR7
522992,91,102,952,1080,acetylcholine,PEG
522993,100,210,757,1517,serotonin,PFGs
522994,181,119,2234,1247,glutamate,Delta7
523032,165,399,1598,3418,acetylcholine,PFL3
523034,118,146,1017,1046,acetylcholine,PFL1
523035,75,87,961,838,gaba,ER3a_a
523036,147,174,1271,1227,acetylcholine,PFL1
523561,669,618,5679,6760,glutamate,SIP133m
523578,613,366,6584,3207,glutamate,FB6A_b
523636,1166,1364,6338,11393,gaba,VES092
523775,564,490,1818,2214,dopamine,FB2A
523776,880,750,2066,3161,dopamine,FB1C
523786,280,370,2384,4740,acetylcholine,EPG
523788,155,157,1762,1401,gaba,ER3w_a
523806,88,99,1095,1180,acetylcholine,PEG
523807,93,96,952,1171,acetylcholine,PEG
523816,163,179,973,877,gaba,ER1_b
524067,496,536,3469,2201,glutamate,FB4K
524068,119,79,1265,1182,gaba,ER3d_b
524073,270,387,2473,4146,acetylcholine,EPG
524074,157,124,1829,1141,glutamate,Delta7
524075,207,193,1913,1481,gaba,ER2_d
524244,219,398,703,1518,acetylcholine,AVLP178
524270,107,94,987,1001,acetylcholine,PFNd
524351,259,212,790,1526,serotonin,PFR_a
524596,202,308,1702,3774,acetylcholine,hDeltaA
524612,144,184,634,675,glutamate,FB4A_a
524654,70,270,1004,1968,serotonin,PFGs
524655,54,230,644,1418,unclear,FR1
524708,538,837,2090,4088,acetylcholine,CL308
524717,148,111,1241,1547,acetylcholine,PEN_b(PEN2)
524756,507,841,3230,4072,acetylcholine,AVLP488
524761,663,227,1028,902,serotonin,AN09A005
524795,323,351,1643,1139,glutamate,FB4F_b
524876,222,136,2839,1991,acetylcholine,hDeltaB
524945,112,230,522,1295,acetylcholine,hDeltaJ
524946,121,214,515,985,acetylcholine,hDeltaJ
524947,132,233,485,1103,acetylcholine,hDeltaJ
524977,132,207,386,834,acetylcholine,FC2C
525061,102,262,857,1719,serotonin,PFGs
525062,96,97,1182,1144,acetylcholine,PEG
525063,376,332,1964,1804,glutamate,FB6O
525066,239,322,1401,1278,glutamate,FB4F_c
525224,231,169,632,624,acetylcholine,FC3_b
525364,138,225,464,657,glutamate,FB7F
525393,423,282,2282,1325,glutamate,FB4R
525423,487,453,1953,2276,acetylcholine,AVLP728m
525448,380,445,1737,1658,glutamate,FB5F
525452,840,1145,6843,8630,gaba,AVLP710m
525836,194,187,1677,857,glutamate,FB7K
525858,261,168,930,468,glutamate,FB1A
526085,266,209,639,1269,unclear,PFR_a
526086,343,347,1582,1277,glutamate,SIP145m
526143,118,104,1531,1129,gaba,ER3w_b
526285,183,186,439,448,glutamate,FB6S
526388,64,62,632,393,glutamate,P6-8P9
526406,166,274,792,1549,acetylcholine,FC2A
526548,325,375,1082,3653,octopamine,EL
526552,115,107,1325,1122,gaba,ER3w_b
526637,373,298,4002,1957,glutamate,FB6E
526638,449,259,3235,1261,glutamate,FB6C_a
526639,492,474,2394,3333,unclear,FB6H
526642,532,297,2166,1044,glutamate,FB2H_b
526934,136,110,435,487,acetylcholine,PFNm_a
527048,86,224,829,1498,unclear,FR1
527150,139,108,1463,1458,gaba,ER3d_a
527199,141,116,1633,1405,gaba,ER3d_e
527297,111,67,1880,1345,gaba,ER5
527427,424,501,2091,2295,glutamate,FB6V
527475,277,233,662,1462,serotonin,PFR_a
527653,169,170,2450,2294,gaba,ER4d
529018,151,277,755,859,glutamate,FB5B
529127,507,319,4886,2923,glutamate,FB6D
529128,498,290,3286,1457,glutamate,FB6C_b
529129,619,356,6600,3235,glutamate,FB6A_b
529142,35,128,269,784,serotonin,hDeltaK
529175,190,259,794,1529,acetylcholine,hDeltaI
529207,134,80,1401,953,gaba,ER3p_a
529253,220,174,678,614,acetylcholine,FC3_c
529266,127,238,424,985,acetylcholine,FC2C
529318,170,127,2021,1184,glutamate,Delta7
529330,126,78,1261,1201,gaba,ER3d_b
529385,153,139,2223,2254,acetylcholine,PEN_b(PEN2)
529453,138,113,401,429,acetylcholine,FC1E
529491,175,138,977,573,glutamate,CB1062
529571,398,691,2650,5056,gaba,VES087
529811,2123,1119,7097,6881,dopamine,AVLP476
529826,71,75,980,890,gaba,ER3a_a
529847,159,121,1399,1255,gaba,ER3m
529992,137,233,498,981,acetylcholine,FC2C
530033,395,214,1565,1025,glutamate,FB2E
530049,160,303,721,1708,gaba,SAD075
530071,138,345,1558,2752,acetylcholine,PFL3
530339,123,93,1358,1359,gaba,ER3d_d
530445,163,286,703,1688,acetylcholine,FC2B
530449,55,259,787,1986,acetylcholine,FR1
530800,166,205,419,577,acetylcholine,SMP714m
530880,62,229,796,1405,unclear,FR1
530982,261,373,1093,1245,acetylcholine,CL208
531009,221,254,1091,1666,acetylcholine,PFR_b
531073,137,228,477,977,acetylcholine,FC2C
531755,273,202,901,1696,serotonin,PFR_a
531914,280,293,1098,1191,glutamate,FB5V_b
532023,316,255,1633,1306,glutamate,FB7L
532050,425,673,4915,5414,acetylcholine,DNp23
532124,286,309,1387,1147,glutamate,FB5V_a
532637,115,83,1211,1124,gaba,ER3m
532704,175,267,804,1697,acetylcholine,FC2A
532800,241,285,1362,1626,acetylcholine,PFR_b
532942,586,867,3790,7836,acetylcholine,VES053
533062,99,86,1282,1262,gaba,ER3a_a
533103,1543,1273,5780,5972,dopamine,FB1H
533123,364,301,1380,1205,glutamate,FB4Q_b
533135,149,121,476,462,acetylcholine,PFNp_c
533223,357,363,1876,1181,glutamate,FB4F_a
533434,128,214,586,1088,acetylcholine,hDeltaJ
533435,241,166,673,698,acetylcholine,FC3_c
533436,173,231,579,1128,acetylcholine,FC2C
533662,357,327,2914,1542,acetylcholine,AVLP727m
533725,196,120,2498,1259,glutamate,Delta7
533727,72,85,553,526,acetylcholine,IbSpsP
533943,407,266,2639,1199,glutamate,FB7A
533944,229,318,2019,4980,acetylcholine,hDeltaF
533946,670,358,6890,4386,glutamate,FB6A_c
534560,138,102,540,688,acetylcholine,FC1B
534561,199,117,709,871,acetylcholine,FC1B
534662,194,276,594,1420,acetylcholine,FC2C
534834,172,123,449,346,acetylcholine,PFNp_c
535042,233,210,823,636,glutamate,FB8A
535053,190,196,537,536,glutamate,FB7F
535056,134,260,592,1617,acetylcholine,hDeltaI
535072,103,188,175,609,acetylcholine,FS2
535098,134,88,743,615,acetylcholine,FC1A
535099,166,114,482,575,acetylcholine,FC1B
535347,100,100,1158,1107,acetylcholine,PEG
535488,101,68,645,588,acetylcholine,PFNa
535910,74,106,220,207,acetylcholine,FS4C
535972,101,154,456,698,acetylcholine,vDeltaD
536057,353,480,946,2394,dopamine,FB4L
536058,175,259,840,1119,glutamate,FB5V_a
536208,794,661,3100,4165,unclear,FB5H
536264,44,173,334,881,serotonin,hDeltaK
536354,139,134,376,556,acetylcholine,FC1C_b
536355,162,239,852,1174,acetylcholine,hDeltaJ
536360,129,79,860,984,acetylcholine,PFNa
536441,355,400,2002,1595,glutamate,FB5Q
536443,355,372,1991,1446,glutamate,FB6W
537128,145,222,438,907,acetylcholine,FC2C
539226,417,281,2416,1003,acetylcholine,LAL007
539227,831,721,1959,3410,dopamine,FB1C
539328,64,220,400,1618,serotonin,PFGs
539591,224,285,656,950,acetylcholine,
539675,102,136,498,554,acetylcholine,vDeltaI_a
539830,89,187,428,496,glutamate,FB8F_b
540248,157,111,586,594,acetylcholine,FC1A
540382,140,249,738,781,glutamate,FB5B
541409,110,84,232,228,acetylcholine,PFNp_b
541412,56,121,612,785,glutamate,SpsP
541755,246,215,570,1503,serotonin,PFR_a
541855,22,119,197,727,serotonin,hDeltaK
542246,169,100,547,440,acetylcholine,FC1D
542590,255,172,742,558,acetylcholine,FC3_c
542782,160,108,558,621,acetylcholine,FC1B
542805,138,120,449,481,acetylcholine,FC1D
543298,146,101,519,529,acetylcholine,FC1D
543404,130,227,473,673,glutamate,FB8F_a
543465,133,163,510,788,acetylcholine,vDeltaD
543495,148,93,438,510,acetylcholine,FC1F
543506,100,76,646,735,acetylcholine,EPGt
544358,152,111,506,663,acetylcholine,FC1B
544496,140,182,958,981,gaba,ER3a_c
544687,135,73,750,577,acetylcholine,PFNa
544759,116,224,283,725,acetylcholine,FS1A_b
545381,143,133,456,468,acetylcholine,FC1E
545857,91,140,153,304,acetylcholine,FS3_c
546044,158,235,467,1020,acetylcholine,FC2C
546594,91,76,223,178,unclear,PFNp_b
547298,89,119,244,251,acetylcholine,FR2
548294,179,104,403,326,acetylcholine,PFNp_c
548469,124,197,251,586,acetylcholine,FS1A_c
548890,62,83,139,141,acetylcholine,FS4B
549033,114,141,234,466,acetylcholine,FS3_a
549508,73,81,525,548,acetylcholine,IbSpsP
549582,156,278,745,880,glutamate,FB5P
549620,129,120,383,371,acetylcholine,FC1E
549729,94,176,300,591,acetylcholine,vDeltaI_b
550199,101,132,367,516,acetylcholine,vDeltaD
550577,174,124,540,700,acetylcholine,FC1F
550660,176,287,590,1455,acetylcholine,FC2C
550769,138,146,314,470,acetylcholine,FC1C_b
551404,129,273,436,1203,acetylcholine,FC2C
552768,109,175,295,555,acetylcholine,FS1A_a
552966,78,86,281,398,acetylcholine,vDeltaM
553201,274,405,791,855,dopamine,PAM09
553721,77,76,183,192,acetylcholine,PFNp_b
553847,167,112,378,358,acetylcholine,PFNp_c
554008,123,262,499,887,glutamate,FB6T
555342,583,290,7158,5780,acetylcholine,LPsP
555705,257,476,840,2954,glutamate,SIP104m
555727,548,472,4993,6658,acetylcholine,LAL119
555746,322,369,1313,1206,acetylcholine,pC1_13b
555768,8,277,10,1540,unclear,IPC
556064,595,649,6930,3749,acetylcholine,CL336
556346,266,352,1913,4040,acetylcholine,EPG
556347,273,381,2254,4302,acetylcholine,EPG
556502,77,218,3098,2523,unclear,LNO1
556700,74,157,397,632,acetylcholine,vDeltaI_b
557192,235,251,1051,1040,acetylcholine,AVLP704m
557352,241,273,758,1134,glutamate,SIP146m
557395,247,258,1790,4090,acetylcholine,hDeltaF
558033,53,81,136,360,unclear,vDeltaL
560327,207,297,869,1721,acetylcholine,FC2A
561332,443,299,2506,1296,glutamate,FB2F_a
565219,53,54,200,238,unclear,vDeltaM
565465,304,240,2068,1416,glutamate,FB7A
565876,111,174,260,375,acetylcholine,FS1A_a
565971,223,302,990,1388,glutamate,FB1J
567101,169,371,1870,2816,acetylcholine,PFL3
568155,193,126,2500,1151,glutamate,Delta7
568471,31,129,144,679,serotonin,hDeltaK
568502,125,108,1954,1245,gaba,ER5
571291,141,90,451,345,acetylcholine,FC1D
575576,44,61,126,221,unclear,vDeltaL
577526,60,73,118,145,acetylcholine,FS3_d
578189,34,52,112,119,unclear,FB9B_e
578449,54,76,174,222,glutamate,FB9B_c
580251,59,50,185,157,unclear,vDeltaM
580329,113,186,469,1096,glutamate,FB4Z_a
580497,108,192,501,591,glutamate,FB8F_b
580653,342,215,887,798,glutamate,FB1B
580761,101,61,304,134,acetylcholine,vDeltaA_b
580819,158,192,676,906,glutamate,FB5R
581422,231,331,968,1223,glutamate,FB5V_a
588507,214,152,615,467,glutamate,FB5W_b
802955,250,112,347,550,serotonin,EA27X006
922814,284,278,1083,986,glutamate,FB5V_b
924571,1025,959,6128,5362,acetylcholine,DNp64
934913,64,145,87,400,unclear,FS3_c
369423198,23,33,32,69,unclear,
409267317,17,41,22,70,unclear,
440077947,38,47,72,99,unclear,
573001729,15,42,37,117,unclear,
742605328,22,21,57,39,unclear,
845365333,20,26,39,67,unclear,
909325049,21,27,47,54,unclear,
